rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,tracebackMode,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,mismatchVsBlockBits,mismatchVsBlockFrames,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,tracebackOperations,ACSCount,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,fullFrameLastDecisionSymbol,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,comparisonMode,windowBits,slideBits,runLayer,experimentId,candidateId,targetFerLevel,boundaryBER,nonBoundaryBER,relativeFerIncreaseVsBlock,maxDecisionDelaySymbols,steadyOutputIntervalMean,steadyOutputIntervalP95,windowCount,outputBatchCount,windowTriggerCount,avgWindowProcessingTimeUs,p95WindowProcessingTimeUs,windowBufferBytes,lostBits,duplicateBits,outputLength,finalFlushPass,stopReason
R34,6.5,6.5,7.835389083702174,0.7352941176470588,0.1119360569284169,BLOCK_FULL_TRACEBACK,306,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,58752,1536,60288,15300000,1958400000,406,207.0,386,407,331.6359020000004,355.2,408.9,2440.8,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-6.5,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R34,6.5,6.5,7.835389083702174,0.7352941176470588,0.1119360569284169,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,16128,1536,17664,936600000,1958400000,110,97.2333333333333,111,407,387.44868800000376,415.1,471.7,1927.7,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-6.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R34,6.5,6.5,7.835389083702174,0.7352941176470588,0.1119360569284169,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,21504,1536,23040,1092000000,1958400000,148,123.15,148,407,400.7482300000025,426.8,487.2,1669.2,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-6.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R34,8.5,8.5,9.835389083702175,0.7352941176470588,0.0706268772311377,BLOCK_FULL_TRACEBACK,306,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,58752,1536,60288,15300000,1958400000,406,207.0,386,407,333.9697959999967,356.1,423.1,2489.9,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-8.5,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R34,8.5,8.5,9.835389083702175,0.7352941176470588,0.0706268772311377,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,16128,1536,17664,936600000,1958400000,110,97.2333333333333,111,407,391.38213999999886,415.2,490.7,8946.3,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-8.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R34,8.5,8.5,9.835389083702175,0.7352941176470588,0.0706268772311377,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,21504,1536,23040,1092000000,1958400000,148,123.15,148,407,405.445471999996,427.0,506.0,6123.8,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-8.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R12,-4.0,-4.0,-0.9036983257410122,0.4901960784313725,1.2559432157547905,BLOCK_FULL_TRACEBACK,306,1000,84246,1000,0.28082,1.0,0.2792146876095575,0.2824309254581967,0.9961732415144448,1.0,0,0,58752,1536,60288,306000,39168000,610,311.0,580,611,479.73940000000016,453.3,654.4,4799.2,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R12--4,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R12,-4.0,-4.0,-0.9036983257410122,0.4901960784313725,1.2559432157547905,CONTINUOUS_TRUNCATED_D84,84,1000,84174,1000,0.28058,1.0,0.2789751098159361,0.2821905093980735,0.9961732415144448,1.0,7776,654,16128,1536,17664,18732000,39168000,166,145.98,166,611,599.3763000000001,528.6,835.7999999999998,8317.5,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R12--4,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R12,-4.0,-4.0,-0.9036983257410122,0.4901960784313725,1.2559432157547905,CONTINUOUS_TRUNCATED_D112,112,1000,84214,1000,0.2807133333333333,1.0,0.2791082085200538,0.2823240739460361,0.9961732415144448,1.0,2974,337,21504,1536,23040,21840000,39168000,222,184.9,222,611,590.6497000000006,538.6,758.6,14153.1,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R12--4,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R12,-2.0,-2.0,1.0963016742589875,0.4901960784313725,0.7924465962305566,BLOCK_FULL_TRACEBACK,306,1000,10272,633,0.03424,0.633,0.0335952285537922,0.0348966992792089,0.6026706264751108,0.6623114557677315,0,0,58752,1536,60288,306000,39168000,610,311.0,580,611,531.3313999999997,466.8,841.4,3524.8,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R12--2,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R12,-2.0,-2.0,1.0963016742589875,0.4901960784313725,0.7924465962305566,CONTINUOUS_TRUNCATED_D84,84,1000,10327,640,0.0344233333333333,0.64,0.0337768818251168,0.0350817079794948,0.609766237395941,0.6691622702281036,237,50,16128,1536,17664,18732000,39168000,166,145.98,166,611,623.719499999999,553.0,954.9,7298.7,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R12--2,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R12,-2.0,-2.0,1.0963016742589875,0.4901960784313725,0.7924465962305566,CONTINUOUS_TRUNCATED_D112,112,1000,10269,633,0.0342299999999999,0.633,0.033585320336981,0.0348866077521142,0.6026706264751108,0.6623114557677315,5,4,21504,1536,23040,21840000,39168000,222,184.9,222,611,653.404800000001,564.7,1037.5,9917.3,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R12--2,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R12,0.0,0.0,3.096301674258988,0.4901960784313725,0.5,BLOCK_FULL_TRACEBACK,306,10066,1042,200,0.0003450559639711,0.0198688654877806,0.0003247346044572,0.0003666485344595,0.0173202588029099,0.0227837945202879,0,0,58752,1536,60288,3080196,394265088,610,311.0,580,611,459.62550168885326,446.4,596.8,5356.7,5.0,2026072001,2026072903,0-10065,STAGE13-REFERENCE-R12-0,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R12,0.0,0.0,3.096301674258988,0.4901960784313725,0.5,CONTINUOUS_TRUNCATED_D84,84,10066,1042,200,0.0003450559639711,0.0198688654877806,0.0003247346044572,0.0003666485344595,0.0173202588029099,0.0227837945202879,0,0,16128,1536,17664,188556312,394265088,166,145.98,166,611,545.4239618517772,526.5,704.2,6396.1,5.0,2026072001,2026072903,0-10065,STAGE13-REFERENCE-R12-0,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R12,0.0,0.0,3.096301674258988,0.4901960784313725,0.5,CONTINUOUS_TRUNCATED_D112,112,10066,1042,200,0.0003450559639711,0.0198688654877806,0.0003247346044572,0.0003666485344595,0.0173202588029099,0.0227837945202879,0,0,21504,1536,23040,219841440,394265088,222,184.9,222,611,560.8737333598224,538.6,727.2999999999998,17729.5,5.0,2026072001,2026072903,0-10065,STAGE13-REFERENCE-R12-0,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R12,2.0,2.0,5.096301674258988,0.4901960784313725,0.3154786722400966,BLOCK_FULL_TRACEBACK,306,50000,8,2,5.333333333333333e-07,4e-05,2.702532928873656e-07,1.0525102897361208e-06,1.0969511301390302e-05,0.0001458476169816,0,0,58752,1536,60288,15300000,1958400000,610,311.0,580,611,391.93554799999777,403.1,482.2,4254.9,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-2,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R12,2.0,2.0,5.096301674258988,0.4901960784313725,0.3154786722400966,CONTINUOUS_TRUNCATED_D84,84,50000,8,2,5.333333333333333e-07,4e-05,2.702532928873656e-07,1.0525102897361208e-06,1.0969511301390302e-05,0.0001458476169816,0,0,16128,1536,17664,936600000,1958400000,166,145.98,166,611,470.71471999999983,478.4,571.1,4161.1,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-2,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R12,2.0,2.0,5.096301674258988,0.4901960784313725,0.3154786722400966,CONTINUOUS_TRUNCATED_D112,112,50000,8,2,5.333333333333333e-07,4e-05,2.702532928873656e-07,1.0525102897361208e-06,1.0969511301390302e-05,0.0001458476169816,0,0,21504,1536,23040,1092000000,1958400000,222,184.9,222,611,482.02253399999375,488.1,589.4,2898.2,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-2,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R12,4.0,4.0,7.096301674258988,0.4901960784313725,0.1990535852767486,BLOCK_FULL_TRACEBACK,306,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,58752,1536,60288,15300000,1958400000,610,311.0,580,611,349.660366,375.4,435.6,1605.5,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-4,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R12,4.0,4.0,7.096301674258988,0.4901960784313725,0.1990535852767486,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,16128,1536,17664,936600000,1958400000,166,145.98,166,611,423.1124640000005,446.1,516.4,2146.5,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-4,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R12,4.0,4.0,7.096301674258988,0.4901960784313725,0.1990535852767486,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,21504,1536,23040,1092000000,1958400000,222,184.9,222,611,434.07543399999474,455.7,530.8,2263.9,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-4,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R12,6.0,6.0,9.096301674258989,0.4901960784313725,0.125594321575479,BLOCK_FULL_TRACEBACK,306,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,58752,1536,60288,15300000,1958400000,610,311.0,580,611,349.59811999999965,376.1,435.6,2432.3,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-6,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R12,6.0,6.0,9.096301674258989,0.4901960784313725,0.125594321575479,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,16128,1536,17664,936600000,1958400000,166,145.98,166,611,422.6820539999986,445.1,516.6,1771.6,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-6,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R12,6.0,6.0,9.096301674258989,0.4901960784313725,0.125594321575479,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,21504,1536,23040,1092000000,1958400000,222,184.9,222,611,433.00982199999714,454.2,529.8,2773.8,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-6,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R12,8.0,8.0,11.096301674258989,0.4901960784313725,0.0792446596230556,BLOCK_FULL_TRACEBACK,306,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,58752,1536,60288,15300000,1958400000,610,311.0,580,611,336.95855400000045,359.8,421.4,2049.3,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-8,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R12,8.0,8.0,11.096301674258989,0.4901960784313725,0.0792446596230556,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,16128,1536,17664,936600000,1958400000,166,145.98,166,611,407.6619879999994,429.4,499.8,2184.8,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-8,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R12,8.0,8.0,11.096301674258989,0.4901960784313725,0.0792446596230556,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,21504,1536,23040,1092000000,1958400000,222,184.9,222,611,418.390467999997,441.3,513.3,2854.5,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-8,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R12,10.0,10.0,13.096301674258989,0.4901960784313725,0.05,BLOCK_FULL_TRACEBACK,306,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,58752,1536,60288,15300000,1958400000,610,311.0,580,611,342.81797199999966,363.9,426.6,8281.899999999998,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-10,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R12,10.0,10.0,13.096301674258989,0.4901960784313725,0.05,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,16128,1536,17664,936600000,1958400000,166,145.98,166,611,413.7926800000006,434.8,505.6,4895.0,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-10,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R12,10.0,10.0,13.096301674258989,0.4901960784313725,0.05,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,21504,1536,23040,1092000000,1958400000,222,184.9,222,611,423.409277999998,445.8,518.5,3918.9,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-10,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R23,-3.5,-3.5,-1.6530856918240122,0.65359477124183,1.1193605692841695,BLOCK_FULL_TRACEBACK,306,1000,129195,1000,0.4306499999999999,1.0,0.4288789985410574,0.4324227774706623,0.9961732415144448,1.0,0,0,58752,1536,60288,306000,39168000,457,233.0,435,458,340.93180000000007,358.4,427.4,842.0,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--3.5,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R23,-3.5,-3.5,-1.6530856918240122,0.65359477124183,1.1193605692841695,CONTINUOUS_TRUNCATED_D84,84,1000,129236,1000,0.4307866666666666,1.0,0.4290155950351249,0.4325595108099771,0.9961732415144448,1.0,22721,934,16128,1536,17664,18732000,39168000,124,109.42,125,458,397.4173999999998,414.4,483.4,775.0,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--3.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R23,-3.5,-3.5,-1.6530856918240122,0.65359477124183,1.1193605692841695,CONTINUOUS_TRUNCATED_D112,112,1000,129307,1000,0.4310233333333333,1.0,0.4292521405088536,0.4327962926086911,0.9961732415144448,1.0,13092,756,21504,1536,23040,21840000,39168000,166,138.58666666666667,167,458,410.1433000000004,426.1,500.3,944.0,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--3.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R23,-1.5,-1.5,0.3469143081759877,0.65359477124183,0.7062687723113771,BLOCK_FULL_TRACEBACK,306,1000,69063,994,0.23021,0.994,0.2287070762822365,0.2317198328771274,0.9869718317581478,0.9972473308581236,0,0,58752,1536,60288,306000,39168000,457,233.0,435,458,333.7317,355.5,411.6,706.1,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--1.5,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R23,-1.5,-1.5,0.3469143081759877,0.65359477124183,0.7062687723113771,CONTINUOUS_TRUNCATED_D84,84,1000,69296,997,0.2309866666666666,0.997,0.2294819555082735,0.2324982670944584,0.9912169859464968,0.9989792161188614,12959,735,16128,1536,17664,18732000,39168000,124,109.42,125,458,393.15939999999966,412.0,482.6,1288.4,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--1.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R23,-1.5,-1.5,0.3469143081759877,0.65359477124183,0.7062687723113771,CONTINUOUS_TRUNCATED_D112,112,1000,69196,995,0.2306533333333333,0.995,0.229149388432449,0.232164176040082,0.9883490446266248,0.9978624644726756,6527,500,21504,1536,23040,21840000,39168000,166,138.58666666666667,167,458,407.5018999999999,422.0,499.2,1484.0,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--1.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R23,0.5,0.5,2.346914308175988,0.65359477124183,0.4456254690668727,BLOCK_FULL_TRACEBACK,306,1000,3521,260,0.0117366666666666,0.26,0.0113574842614966,0.0121283532016474,0.2337686185076309,0.2880682255654354,0,0,58752,1536,60288,306000,39168000,457,233.0,435,458,345.9739000000004,366.9,428.8,861.9,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23-0.5,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R23,0.5,0.5,2.346914308175988,0.65359477124183,0.4456254690668727,CONTINUOUS_TRUNCATED_D84,84,1000,3645,275,0.0121499999999999,0.275,0.0117641678891437,0.0125483256554492,0.2482258740225264,0.3034961672959733,280,49,16128,1536,17664,18732000,39168000,124,109.42,125,458,404.44709999999935,423.2,499.0,1370.5,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23-0.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R23,0.5,0.5,2.346914308175988,0.65359477124183,0.4456254690668727,CONTINUOUS_TRUNCATED_D112,112,1000,3528,261,0.01176,0.261,0.0113804390096733,0.0121520645225847,0.2347311842621723,0.289098006293923,49,10,21504,1536,23040,21840000,39168000,166,138.58666666666667,167,458,415.5906999999991,433.7,514.5,692.9,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23-0.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R23,2.5,2.5,4.346914308175988,0.65359477124183,0.2811706625951745,BLOCK_FULL_TRACEBACK,306,50000,460,79,3.066666666666667e-05,0.00158,2.798939089792e-05,3.360002391724622e-05,0.0012680687046281,0.0019685118079705,0,0,58752,1536,60288,15300000,1958400000,457,233.0,435,458,337.7749960000001,364.3,420.6,2191.3,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-2.5,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R23,2.5,2.5,4.346914308175988,0.65359477124183,0.2811706625951745,CONTINUOUS_TRUNCATED_D84,84,50000,460,79,3.066666666666667e-05,0.00158,2.798939089792e-05,3.360002391724622e-05,0.0012680687046281,0.0019685118079705,0,0,16128,1536,17664,936600000,1958400000,124,109.42,125,458,398.6622539999983,424.3,487.3,2717.6,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-2.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R23,2.5,2.5,4.346914308175988,0.65359477124183,0.2811706625951745,CONTINUOUS_TRUNCATED_D112,112,50000,460,79,3.066666666666667e-05,0.00158,2.798939089792e-05,3.360002391724622e-05,0.0012680687046281,0.0019685118079705,0,0,21504,1536,23040,1092000000,1958400000,166,138.58666666666667,167,458,410.76740799999993,435.0,501.3,1722.4,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-2.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R23,4.5,4.5,6.346914308175988,0.65359477124183,0.1774066946167877,BLOCK_FULL_TRACEBACK,306,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,58752,1536,60288,15300000,1958400000,457,233.0,435,458,341.7781959999975,367.3,429.6,2120.6,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-4.5,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R23,4.5,4.5,6.346914308175988,0.65359477124183,0.1774066946167877,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,16128,1536,17664,936600000,1958400000,124,109.42,125,458,403.9995560000013,427.2,500.4,1988.6,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-4.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R23,4.5,4.5,6.346914308175988,0.65359477124183,0.1774066946167877,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,21504,1536,23040,1092000000,1958400000,166,138.58666666666667,167,458,415.6452159999959,437.9,512.9,1867.0,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-4.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R23,6.5,6.5,8.346914308175988,0.65359477124183,0.1119360569284169,BLOCK_FULL_TRACEBACK,306,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,58752,1536,60288,15300000,1958400000,457,233.0,435,458,332.8848660000016,360.1,413.3,1527.6,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-6.5,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R23,6.5,6.5,8.346914308175988,0.65359477124183,0.1119360569284169,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,16128,1536,17664,936600000,1958400000,124,109.42,125,458,393.90630200000095,420.6,483.8,2221.5,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-6.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R23,6.5,6.5,8.346914308175988,0.65359477124183,0.1119360569284169,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,21504,1536,23040,1092000000,1958400000,166,138.58666666666667,167,458,406.0462920000042,431.8,497.3,1821.0,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-6.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R23,8.5,8.5,10.346914308175988,0.65359477124183,0.0706268772311377,BLOCK_FULL_TRACEBACK,306,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,58752,1536,60288,15300000,1958400000,457,233.0,435,458,333.96979399999896,360.5,411.6,2223.3,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-8.5,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R23,8.5,8.5,10.346914308175988,0.65359477124183,0.0706268772311377,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,16128,1536,17664,936600000,1958400000,124,109.42,125,458,393.2667180000015,420.4,476.2,2118.8,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-8.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R23,8.5,8.5,10.346914308175988,0.65359477124183,0.0706268772311377,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,21504,1536,23040,1092000000,1958400000,166,138.58666666666667,167,458,404.6952300000013,431.3,487.6,1581.0,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-8.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R34,-5.0,-5.0,-3.664610916297825,0.7352941176470588,1.5811388300841895,BLOCK_FULL_TRACEBACK,306,1000,144951,1000,0.4831699999999999,1.0,0.4813820466567718,0.4849583843493889,0.9961732415144448,1.0,0,0,58752,1536,60288,306000,39168000,406,207.0,386,407,321.36640000000006,342.1,405.6,711.5,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--5,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
