caseName,pattern,errorKind,payload,motherCodeword,shortenedCodeword,received,syndromes,allZeroSyndrome,nonzeroSyndromeCount,locator,locatorDegree,rootPositions,shortenedErrorPositions,rootsInShortenedPrefix,correctedShortened,decodedPayload,postSyndromes,postSyndromeZero,bmIterationCount,failureReason,status,truePayloadRecovered,reportedSuccess,miscorrected
BCH-B200,78,WEIGHT_5,01011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100,000000001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100010001010110111000110111011100100000111010110100,01011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100010001010110111000110111011100100000111010110100,01011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101100110111011010010110100100101101001011011010010110100100101101001011011010010110100010001010110111000110111011100100000111010110100,11:69:55:220:243:124:96:147:76:178:246:244,0,12,1:11:115:192:189:51,5,125:126:127:128:129,118:119:120:121:122,0,01011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100010001010110111000110111011100100000111010110100,01011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,79,WEIGHT_5,10010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101,000000010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101111000110000001111111011010001110110100000010,10010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101111000110000001111111011010001110110100000010,01110010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101111000110000001111111011010001110110100000001,166:115:229:161:48:187:58:102:159:105:62:63,0,12,1:166:187:183:209:122,5,7:8:9:253:254,0:1:2:246:247,0,10010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101111000110000001111111011010001110110100000010,10010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,80,WEIGHT_5,10110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001,000000010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001110001100101010011001010100001010011011010001111,10110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001110001100101010011001010100001010011011010001111,10110100101101101001011010010011110100100101101001011011010010110100100101101001011001010010110100100101101001011011010000110100100101101001001011010010110110100101101001001111010010110110100101101001110001100101010011001010101001010011011010001111,144:14:151:84:233:27:94:192:135:235:111:88,0,12,1:144:116:175:122:163,5,38:91:127:180:233,31:84:120:173:226,0,10110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001110001100101010011001010100001010011011010001111,10110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,81,WEIGHT_5,00100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011,000000000100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011100011010001011101100010001011010001001011110110,00100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011100011010001011101100010001011010001001011110110,00100101101001011011110010110100100101101001011010010010110100100101101001011001010010110100100101101001001111010010110110100101101001000011010010110110100101101001001011010010110110100101101001001011100011010001011101100010001011010001001011110110,56:41:156:53:202:94:93:120:189:154:148:132,0,12,1:56:25:104:7:253,5,27:56:85:114:143,20:49:78:107:136,0,00100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011100011010001011101100010001011010001001011110110,00100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,82,WEIGHT_5,01101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010,000000001101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010011110110011001000011101010010010000010100011000,01101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010011110110011001000011101010010010000010100011000,01101001011011010010110100100101101001011011010010110100100101101001001011010010111110100101101001011011010010110110000101101001001010010010110110100111101001001011010010010110100101101101001011010010011110110011001000011101010010010000010100011000,14:84:0:192:77:0:110:222:0:156:196:0,0,8,1:14:50:94:211:77,5,89:106:123:140:157,82:99:116:133:150,0,01101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010011110110011001000011101010010010000010100011000,01101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,83,WEIGHT_5,01011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110,000000001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110000111001010010011110010001111101011011101011010,01011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110000111001010010011110010001111101011011101011010,01011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110001111001110010001110011001111101011011101001010,10:68:137:221:119:82:46:146:67:177:42:212,0,12,1:10:102:192:138:42,5,209:216:223:230:250,202:209:216:223:243,0,01011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110000111001010010011110010001111101011011101011010,01011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,84,WEIGHT_5,11010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100,000000011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100100011111000010110000100110111010000010110101100,11010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100100011111000010110000100110111010000010110101100,11010010110110100101101001001011010010110110100101101001001011010010110110100101101011001011010010010010100101101101000011010010010110100101101101001011010010010110100101101101001011010010010110100100100111111000010110000100110111010000010110100100,8:64:5:205:138:17:14:143:187:87:246:28,0,12,1:8:80:133:117:244,5,91:108:125:210:251,84:101:118:203:244,0,11010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100100011111000010110000100110111010000010110101100,11010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,85,WEIGHT_5,10110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101,000000010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001010000110010111101110101110010101100010100000,10110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001010000110010111101110101110010101100010100000,10110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010001010101101101001011010010010110100100101101001011011010010110100100101101001010000110010111101110101110010101100010100000,245:166:198:115:7:202:203:161:81:21:217:154,0,12,1:245:77:116:231:223,5,132:133:134:135:136,125:126:127:128:129,0,10110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001010000110010111101110101110010101100010100000,10110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,86,WEIGHT_5,10100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011,000000010100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011000011001010010010011110001111111001010000010101,10100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011000011001010010010011110001111111001010000010101,01000101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011000011001010010010011110001111111001010000010110,166:115:229:161:48:187:58:102:159:105:62:63,0,12,1:166:187:183:209:122,5,7:8:9:253:254,0:1:2:246:247,0,10100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011000011001010010010011110001111111001010000010101,10100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,87,WEIGHT_5,01101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010,000000001101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010110101011111001110011100100100010101011110010000,01101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010110101011111001110011100100100010101011110010000,01101101001011010010010110100101101101101011010010010110100101101101001011010010010110100101101101001011011010010110100100101100001011011010010110100100101101001011011010010110100110101101001001011010110101011111001110011100100100010001011110010000,172:55:136:124:89:83:117:244:167:145:22:213,0,12,1:172:216:30:56:93,5,45:98:134:187:240,38:91:127:180:233,0,01101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010110101011111001110011100100100010101011110010000,01101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,88,WEIGHT_5,01001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110,000000001001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110001111100111110011001000001001000111101010010011,01001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110001111100111110011001000001001000111101010010011,01001011010010010110100101101100001011010010010110100100101111001011011010010110100100101001001011011010010110100100100101001011011010010110100100111101001001011010010110110100101101001001011010010110001111100111110011001000001001000111101010010011,174:51:4:108:45:16:251:233:116:37:123:29,0,12,1:174:179:137:57:3,5,38:67:96:125:154,31:60:89:118:147,0,01001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110001111100111110011001000001001000111101010010011,01001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,89,WEIGHT_5,11010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100,000000011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100100110110011010101000111101101110010001111010010,11010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100100110110011010101000111101101110010001111010010,11010010010110100100101101001011011010010110100100101101001011011010010110100100101101001111011010010110101100101101001001001010010110110100001101001001011011010110110100101101001001011010010110110100100110110011010101000111101101110010001111010010,130:23:0:8:103:0:158:64:0:172:52:0,0,8,1:130:150:140:80:103,5,96:113:130:147:164,89:106:123:140:157,0,11010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100100110110011010101000111101101110010001111010010,11010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,90,WEIGHT_5,10010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101,000000010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101010010000110110110011111101010000100010111001101,10010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101010010000110110110011111101010000100010111001101,10010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101011010000010110100011110101010100100010111001101,130:23:78:8:21:153:165:64:244:12:24:79,0,12,1:130:55:195:96:114,5,209:216:223:230:237,202:209:216:223:230,0,10010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101010010000110110110011111101010000100010111001101,10010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,91,WEIGHT_5,10100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001,000000010100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001001100100111000110010101010100110011101100111000,10100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001001100100111000110010101010100110011101100111000,10100100101101001011011010010110100100101101001001011010010110110100101101001001011010010111110100101101001011011010010110110000101101001001011010010010110100101101101001011010010010110100101101101001001000100101000110010101010100110011101100111000,238:254:245:227:155:166:237:175:247:75:17:115,0,12,1:238:106:38:89:125,5,98:115:132:210:217,91:108:125:203:210,0,10100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001001100100111000110010101010100110011101100111000,10100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,92,WEIGHT_5,00101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010,000000000101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010001000101011011100011011101110010000011101011010,00101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010001000101011011100011011101110010000011101011010,00101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101010100010010010110100101101101001011010010010110100101101101001011010001000101011011100011011101110010000011101011010,18:25:84:92:99:192:220:128:77:188:90:222,0,12,1:18:92:250:40:160,5,139:140:141:142:143,132:133:134:135:136,0,00101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010001000101011011100011011101110010000011101011010,00101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,93,WEIGHT_5,01001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010,000000001001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110111100011000000111111101101000111011010000001,01001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110111100011000000111111101101000111011010000001,10101001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110111100011000000111111101101000111011010000010,166:115:229:161:48:187:58:102:159:105:62:63,0,12,1:166:187:183:209:122,5,7:8:9:253:254,0:1:2:246:247,0,01001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110111100011000000111111101101000111011010000001,01001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,94,WEIGHT_5,01011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100,000000001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100000000001101111110100111101011010000010100001100,01011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100000000001101111110100111101011010000010100001100,01011010010110110100101101001001011010010010100100101101101001011010010010110100101101101001011010110010110100101101101001011010010010010100100101101001011011010010110100100101101001011010010010110100000000001101111110100111101011010000010110001100,242:179:211:127:255:198:144:241:42:226:191:202,0,12,1:242:139:160:246:117,5,52:105:141:194:247,45:98:134:187:240,0,01011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100000000001101111110100111101011010000010100001100,01011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,95,WEIGHT_5,10010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101,000000010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101110010101111110011010001101101100001000111011010,10010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101110010101111110011010001101101100001000111011010,10010010110100101101101001011010010010110110101101101001011010010010110000101101101001011010010010111100100101101001011011010010100100100101101001011011010010010100100101101001011011010010110100100101110010101111110011010001101101100001000111011010,75:136:18:83:43:25:213:213:63:49:10:92,0,12,1:75:164:212:103:36,5,49:78:107:136:165,42:71:100:129:158,0,10010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101110010101111110011010001101101100001000111011010,10010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,96,WEIGHT_5,10110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001,000000010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001100011110111001101110000001000001101000101101,10110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001100011110111001101110000001000001101000101101,10110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110110100101101001011111010010110100101101101001011011000010110100100101001001001011010010110110100101101001001100011110111001101110000001000001101000101101,55:124:0:244:15:0:254:167:0:85:48:0,0,8,1:55:63:24:6:15,5,103:120:137:154:171,96:113:130:147:164,0,10110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001100011110111001101110000001000001101000101101,10110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,97,WEIGHT_5,00101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011,000000000101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011000011100101001001111001000111110101101110101101,00101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011000011100101001001111001000111110101101110101101,00101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011000011100001001011111000000111010101111110101101,55:124:135:244:52:6:66:167:126:121:83:20,0,12,1:55:179:100:4:59,5,216:223:230:237:244,209:216:223:230:237,0,00101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011000011100101001001111001000111110101101110101101,00101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,98,WEIGHT_5,01101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010,000000001101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010001111100001011000010011011101000001011010110,01101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010001111100001011000010011011101000001011010110,01101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001101011010010110111100101101001001001010010110110100101101001001011010010110110100101101001001011010010010001111110001010000010011011101000001011010110,74:137:89:82:98:145:153:212:229:189:201:15,0,12,1:74:6:54:98:81,5,105:122:139:217:224,98:115:132:210:217,0,01101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010001111100001011000010011011101000001011010110,01101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,99,WEIGHT_5,01011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110,000000001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101000011001011110111010111001010110001010000,01011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101000011001011110111010111001010110001010000,01011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110111011001101001001011010010010110100101101101001011010010010110100101000011001011110111010111001010110001010000,155:75:236:136:133:250:33:83:211:2:141:243,0,12,1:155:237:9:3:180,5,146:147:148:149:150,139:140:141:142:143,0,01011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101000011001011110111010111001010110001010000,01011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
BCH-B200,0,WEIGHT_6,11010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101,000000011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101011010011101000011101101010100001100110011100000,11010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101011010011101000011101101010100001100110011100000,11010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101111010001101001011101001010110001101110011100000,255:226:79:174:19:152:27:51:203:24:189:78,0,12,1:255:4:178:111:148:219,6,207:214:221:228:235:242,200:207:214:221:228:235,0,11010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101011010011101000011101101010100001100110011100000,11010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101,0:0:0:0:0:0:0:0:0:0:0:0,1,12,,CORRECTED,1,1,0
