series,x,rawY,plotted,exclusionReason,nonMonotonicHighSnrAnomaly
伪随机交织 span=128,9.5,0.998,true,,false
伪随机交织 span=128,10.0,0.998,true,,false
短深度块交织 D=16,-5.0,1.0,true,,false
短深度块交织 D=16,-4.5,1.0,true,,false
短深度块交织 D=16,-4.0,1.0,true,,false
短深度块交织 D=16,-3.5,1.0,true,,false
短深度块交织 D=16,-3.0,1.0,true,,false
短深度块交织 D=16,-2.5,1.0,true,,false
短深度块交织 D=16,-2.0,1.0,true,,false
短深度块交织 D=16,-1.5,1.0,true,,false
短深度块交织 D=16,-1.0,1.0,true,,false
短深度块交织 D=16,-0.5,1.0,true,,false
短深度块交织 D=16,0.0,1.0,true,,false
短深度块交织 D=16,0.5,1.0,true,,false
短深度块交织 D=16,1.0,1.0,true,,false
短深度块交织 D=16,1.5,1.0,true,,false
短深度块交织 D=16,2.0,0.999,true,,false
短深度块交织 D=16,2.5,0.999,true,,false
短深度块交织 D=16,3.0,0.999,true,,false
短深度块交织 D=16,3.5,0.999,true,,false
短深度块交织 D=16,4.0,0.999,true,,false
短深度块交织 D=16,4.5,0.997,true,,false
短深度块交织 D=16,5.0,0.997,true,,false
短深度块交织 D=16,5.5,0.996,true,,false
短深度块交织 D=16,6.0,0.995,true,,false
短深度块交织 D=16,6.5,0.994,true,,false
短深度块交织 D=16,7.0,0.991,true,,false
短深度块交织 D=16,7.5,0.988,true,,false
短深度块交织 D=16,8.0,0.986,true,,false
短深度块交织 D=16,8.5,0.985,true,,false
短深度块交织 D=16,9.0,0.985,true,,false
短深度块交织 D=16,9.5,0.985,true,,false
短深度块交织 D=16,10.0,0.984,true,,false
短深度块交织 D=8,-5.0,1.0,true,,false
短深度块交织 D=8,-4.5,1.0,true,,false
短深度块交织 D=8,-4.0,1.0,true,,false
短深度块交织 D=8,-3.5,1.0,true,,false
短深度块交织 D=8,-3.0,1.0,true,,false
短深度块交织 D=8,-2.5,1.0,true,,false
短深度块交织 D=8,-2.0,1.0,true,,false
短深度块交织 D=8,-1.5,1.0,true,,false
短深度块交织 D=8,-1.0,1.0,true,,false
短深度块交织 D=8,-0.5,1.0,true,,false
短深度块交织 D=8,0.0,1.0,true,,false
短深度块交织 D=8,0.5,1.0,true,,false
短深度块交织 D=8,1.0,1.0,true,,false
短深度块交织 D=8,1.5,1.0,true,,false
短深度块交织 D=8,2.0,1.0,true,,false
短深度块交织 D=8,2.5,1.0,true,,false
短深度块交织 D=8,3.0,1.0,true,,false
短深度块交织 D=8,3.5,1.0,true,,false
短深度块交织 D=8,4.0,1.0,true,,false
短深度块交织 D=8,4.5,1.0,true,,false
短深度块交织 D=8,5.0,1.0,true,,false
短深度块交织 D=8,5.5,1.0,true,,false
短深度块交织 D=8,6.0,1.0,true,,false
短深度块交织 D=8,6.5,1.0,true,,false
短深度块交织 D=8,7.0,1.0,true,,false
短深度块交织 D=8,7.5,1.0,true,,false
短深度块交织 D=8,8.0,1.0,true,,false
短深度块交织 D=8,8.5,1.0,true,,false
短深度块交织 D=8,9.0,1.0,true,,false
短深度块交织 D=8,9.5,1.0,true,,false
短深度块交织 D=8,10.0,1.0,true,,false
